video_id,title,description,channel_id,channel_name,published_at,duration,view_count,like_count,comment_count,tags,thumbnail_url,post_url,scraped_at
sT2dKZJXKhU,The Man Who Dared to Unite Africa - Kwame Nkrumah || Untold Africa,"In 1957, Ghana became the first sub-Saharan African nation to gain independence.

But for Kwame Nkrumah, independence was only the beginning.

He dreamed of something far bigger,  a United States of Africa.
One flag. One army. One destiny.

In this episode of Untold Africa, we explore the rise, triumph, vision, and controversial fall of the man who dared to imagine a united continent, and nearly made it happen.

From Nkroful to America.
From prison to presidency.
From independence to exile.

Kwame Nkrumah reshaped African history, and shook the foundations of empire.

Untold Africa is a Masterminds original series uncovering the powerful stories history left behind.

Africa is not the story they told us.
It’s the story we forgot to tell ourselves.

🔎 Sources & References

Kwame Nkrumah, Africa Must Unite (1963)
Kwame Nkrumah, Neo-Colonialism: The Last Stage of Imperialism (1965)
Ama Biney, The Political and Social Thought of Kwame Nkrumah
Jeffrey S. Ahlman, Living with Nkrumahism
Richard Rathbone, Nkrumah and the Chiefs
Ghana National Archives – Independence Records
U.S. Declassified Documents on the 1966 Coup

#UntoldAfrica #Masterminds #KwameNkrumah #PanAfricanism #GhanaHistory #AfricanHistory",UC38EAWMmpcED1kG7YGXHxPg,Richie Mensah,2026-03-06T01:01:32-08:00,339,411,41,8,,https://i.ytimg.com/vi/sT2dKZJXKhU/maxresdefault.jpg,https://www.youtube.com/watch?v=sT2dKZJXKhU,2026-03-18T10:11:20.319061
edWYyApEq6Q,The One Skill That Will Make You Rich:  Huzaifa Abdulai || Masterminds Podcast EP50,"Download Achieve By Petra – https://app.theachieveproject.com/PSL0001000

Most people want wealth but are practising the habits that guarantee they'll never have it. The information exists. The tools exist. What's missing is the one skill that separates those who build real wealth from those who stay stuck — and it has nothing to do with how much you earn.

In this episode of the Masterminds Podcast, Richie Mensah sits down with Huzaifa Abdulai, General Manager of Achieve by Petra, for a frank, practical conversation about money, habits, and the mindset shift that changes everything. Huzaifa breaks down why financial freedom means something different for everyone, why managing money is a learnable skill, and how delayed gratification — not income — is the true engine of wealth. If you've been waiting for the right time to start investing, this episode will make you realise that time is the most expensive thing you're wasting.

In this episode, you'll learn:

Why financial freedom is subjective — and why you need to define yours first
How delayed gratification is the one skill that guarantees wealth
Why it's not about how much you invest, but how long
The power of paying yourself first and living on what's left
How lifestyle inflation is quietly stealing your future
Why managing money is a skill — and how to start learning it today
How to use systems to build wealth on autopilot

CHAPTERS
00:00 – Intro
05:25 – What Financial Freedom Actually Means
12:12 – Compound Interest and the Coffee Maker
18:22 – Pay Yourself First
25:07 – Overcoming the Fear of Investing
31:32 – Managing Money Is a Skill
39:13 – The Power of Time Over Amount
48:56 – Assets, Liabilities and Your Sense of Self
57:22 – The Lifestyle Inflation Hack
01:08:08 – Building Wealth on Autopilot",UC38EAWMmpcED1kG7YGXHxPg,Richie Mensah,2026-03-04T01:01:03-08:00,5273,12491,344,58,,https://i.ytimg.com/vi_webp/edWYyApEq6Q/maxresdefault.webp,https://www.youtube.com/watch?v=edWYyApEq6Q,2026-03-18T10:11:26.672850
e9dljIL4rBk,WW3 Threat Assessment: Trump Bombing Iran Makes WW3 More Likely!,"EMERGENCY ROUNDTABLE: How long will this conflict last? Ex-CIA spy Andrew Bustamante, national security journalist Annie Jacobsen, and Iran expert Benjamin Radd break down Trump’s strikes, Ayatollah Ali Khamenei’s death, nuclear risks, AI warfare, and what could happen next. 

Andrew Bustamante is a former CIA covert intelligence officer and founder of Everyday Spy, and co-author of the memoir ‘Shadow Cell: An Insider Account of America’s New Spy War’. Annie Jacobsen is a renowned nuclear war expert and Pulitzer Prize finalist and author of her bestselling book ‘Nuclear War: A Scenario’. Benjamin Radd is a Senior Fellow at the UCLA Burkle Center for International Relations, and Lecturer in Law and Politics at UCLA School of Law. 

They explain: 
◼️Who really carried out the strike on Iran
◼️How long this conflict could actually last
◼️Who takes control of Iran now
◼️Why the Strait of Hormuz closure could collapse the global economy
◼️The role of AI in planning military targets

00:00 Intro
00:01:40 What Is Really Happening With Iran And Why It’s Bigger Than It Looks
00:08:24 What This War Is Really About  And Who Actually Benefits
00:15:39 Why Attack Iran Now? The Timing That Changes Everything
00:28:48 Was This the Right Moment  Or a Dangerous Miscalculation?
00:32:45 Is This About Legacy? The Real Political Stakes Behind the Decision
00:34:59 Is the World Order Collapsing? What Replaces It If It Does
00:47:17 Which Other Regimes Could Be Next  And Why That Matters
00:57:39 Why the U.S. Still Cares About Cuba  What Most People Miss
00:58:48 Do Nuclear Weapons Guarantee Safety Or Invite Bigger Risks?
01:05:47 Are We Closer to Nuclear War Than We Think?
01:11:12 Military Manpower: Who Actually Has the Advantage?
01:12:49 How Long Can Israel Sustain This Fight And At What Cost?
01:14:09 How Does This End? The Scenarios That Could Shape the Future
01:21:26 What Sources Can You Trust in a Fog of War?
01:31:18 What Does the U.S. Think It Gains From Bombing Iran?
01:35:28 Are We Entering a Strongman, Multipolar World? What This Means
01:41:20 The Rise of Mass Surveillance Crisis or Control Strategy?
01:46:26 The Most Likely Path to Nuclear War And How It Could Happen
01:54:29 Why Is Iran Launching Missiles Everywhere, Strategy or Signal?
01:57:52 How Long Can This Conflict Drag On?
02:01:11 Will Trump Leave Office Or Does This Escalate Further?
02:03:13 What the Future Looks Like for the Average American If This Continues


Enjoyed the episode? Share this link and earn points for every referral - redeem them for exclusive prizes: https://doac-perks.com

Follow Andrew:
Find your Spy Superpower: https://yt.everydayspy.com/4s4dXOt 
YouTube - https://link.thediaryofaceo.com/8Tv0QP1
EverydaySpy: https://link.thediaryofaceo.com/2CJoYJD 
You can purchase ‘Shadow Cell: An Insider Account of America’s New Spy War’, here: https://link.thediaryofaceo.com/4T3ZTlT 

Follow Annie:
Instagram - https://link.thediaryofaceo.com/ErFnd8L
Website - https://link.thediaryofa",UCGq-a57w-aPwyi3pW7XLiHw,The Diary Of A CEO,2026-03-04T00:00:43-08:00,8212,3271672,76000,15000,,https://i.ytimg.com/vi_webp/e9dljIL4rBk/maxresdefault.webp,https://www.youtube.com/watch?v=e9dljIL4rBk,2026-03-17T23:58:33.263632
t38LbMVoPCs,"Top Intelligence Advisor: “Epstein Was A Front.” They Can See Everything, Even Your Messages!","World-renowned security expert Gavin de Becker reveals how governments read your messages, why Jeffrey Epstein was a construct, secrets from White House and CIA protection, and how to trust your gut and stay safe in a digital world!

Gavin de Becker is a security and violence prevention expert with over 50 years of experience, and founder of Gavin de Becker & Associates. He is widely considered to be the leading expert on anti-assassination strategies, and is a best-selling author whose books on the prevention of violence are published in 30-language. 

He explains:
◼️How to use fear to predict physical violence
◼️Why AI is the ultimate tool for government mass surveillance
◼️The J-A-C-A framework for identifying if someone will become violent
◼️Why your phone is never safe from government-level hacking
◼️The critical difference between true fear and basic anxiety

00:00 Intro
03:14 What Do I Actually Do — And Who Calls Me When Everything Falls Apart?
04:31 Why High-Profile Clients Seek Me Out (And What That Says About Power)
06:04 The Real Story Behind The Jeff Bezos Hack — What Most People Missed
12:59 The Epstein Files: What They Reveal — And Why It Matters
20:39 Was Epstein A Spy? The Question No One Wants To Answer
23:05 The Hidden Cameras In Epstein’s Home — What Were They Really For?
24:19 How Secret Recordings Could Be Weaponized By A Foreign Adversary
26:49 Why Would Epstein Court Podcast Hosts? What Was The Endgame?
29:03 The Unreleased Epstein Files — What Could Still Be Hidden?
31:22 Why Governments Lie — And What They’re Trying To Protect
34:33 How My View Of Reality Differs From The One Most People Accept
40:18 Are We Being Pushed To Fight Each Other? Who Benefits From Division?
42:41 What Happens If Society Declines — And How Close Are We?
48:15 Ads
50:26 Did They Have Today’s Technology Decades Ago? What This Means
53:01 Why You Must Follow Your Intuition — Before It’s Too Late
58:40 Why We Ignore Our Gut Instincts (And The Cost Of Doing So)
1:02:46 How To Heal Childhood Wounds — And Break The Hidden Patterns
1:11:00 Ads
1:12:47 What’s Real And What’s Not? How To Think Clearly In A Distorted World
1:16:45 Why Trust In Big Institutions Is Collapsing — And What Comes Next
1:21:08 The Dark Side Of Big Companies — What They Don’t Want You To See
1:24:05 How To Live A Fulfilling Life In Uncertain Times
1:33:58 Why The Gift Of Fear Struck A Nerve — And Why It Still Matters
1:36:50 Where Purpose Comes From — And How To Find Meaning In Chaos

Enjoyed the episode? Share this link and earn points for every referral - redeem them for exclusive prizes: https://doac-perks.com

Independent Research: https://stevenbartlett.com/wp-content/uploads/2026/03/DOAC-Gavin-de-Becker-Independent-Research-Further-Reading.pdf

Follow Gavin:
Website - https://link.thediaryofaceo.com/1wkYrYW

You can purchase Gavin’s book, ‘The Gift of Fear: Survival Signals That Protect Us from Violence’, here: https://link.thediaryofaceo.com/DDQWNis 

The Diary Of A CEO:
◼️",UCGq-a57w-aPwyi3pW7XLiHw,The Diary Of A CEO,2026-03-02T00:00:57-08:00,6288,2267397,76000,6600,,https://i.ytimg.com/vi_webp/t38LbMVoPCs/maxresdefault.webp,https://www.youtube.com/watch?v=t38LbMVoPCs,2026-03-17T23:58:55.507927
X8fqRykWoyw,Your Reality Isn’t What You Think || Masterminds Podcast EP49,"Download Achieve By Petra - https://app.theachieveproject.com/PSL0001000

You don’t see the world as it is. You see the world as you are.

Every reaction you have…Every fear you carry…Every belief about success, money, relationships, and yourself… It’s shaping your reality.

In this episode, Richie Mensah breaks down how perception becomes reality, and why two people can face the exact same situation and walk away with completely different outcomes.

Winners and losers don’t live in different worlds. They interpret the same world differently.

If you feel stuck, frustrated, or behind in life, this episode might show you why.

In this episode:

Why every person has a logical reason for what they do
The difference between a winner’s mindset and a loser’s mindset
How fear is often just unfamiliarity
Why poverty starts in the mind
How to reframe failure into opportunity
The question you must ask when things go wrong",UC38EAWMmpcED1kG7YGXHxPg,Richie Mensah,2026-03-01T01:00:48-08:00,936,2083,101,10,,https://i.ytimg.com/vi_webp/X8fqRykWoyw/maxresdefault.webp,https://www.youtube.com/watch?v=X8fqRykWoyw,2026-03-18T10:11:31.674955
cpOlNdXQlxY,"""I Lost £400,000 In One Day"" - The Truth About Building Million Dollar Company - Akwaaba UK",,UCsvRFzTlxQ8QrrY-m2qbSNA,Konnected Minds Podcast,2026-02-27T08:01:03-08:00,5358,10504,229,43,,https://i.ytimg.com/vi/cpOlNdXQlxY/maxresdefault.jpg,https://www.youtube.com/watch?v=cpOlNdXQlxY,2026-03-18T21:43:02.791940
rhJ-wGssk4I,They Defeated Rome - The Warrior Queens of Nubia || Untold Africa,"Over 2,000 years ago, Rome believed it could conquer any kingdom.

It was wrong.

In what is now Sudan, the Kingdom of Kush stood independent, ruled not just by kings, but by queens.

They were called Kandakes.

And they did not bow.

In this episode of Untold Africa, a Masterminds documentary series, we explore the true story of the Warrior Queens of Nubia, African rulers who led armies, built pyramids, advanced iron industries, and forced the Roman Empire into negotiation.

When Rome conquered Egypt in 30 BCE, it looked south toward Kush.

Queen Amanirenas responded with war.

Kushite forces stormed Roman outposts.
They seized territory.
They carried off the bronze head of Emperor Augustus as a symbol of defiance.

For years, Rome fought to subdue Nubia.

It failed.

The final treaty demanded no tribute.
Rome withdrew.
Kush remained free.

But their power was not only military.

The Kandakes ruled as sovereign leaders.
They commissioned temples.
They built the pyramids of Meroë.
They advanced ironworking, architecture, and trade.

Long before the world debated gender equality,
African queens were commanding nations.

This episode of Untold Africa challenges the idea that power in the ancient world belonged only to Rome or Egypt.

The Warrior Queens of Nubia were not myths.

They were strategy.
They were fire.
They were sovereignty.

This is Masterminds — where we uncover the leaders and empires that shaped Africa’s rise.

And remember…

You come from greatness.

📚 References

Strabo, Geographica (Book XVII) — Roman account of Kushite conflict
Pliny the Elder, Natural History
Welsby, Derek A. (1996). The Kingdom of Kush
Edwards, David N. (2004). The Nubian Past
Török, László (1997). The Kingdom of Kush: Handbook of the Napatan-Meroitic Civilization
UNESCO World Heritage Centre – Archaeological Sites of Meroë
Archaeological reports from Naqa and Musawwarat es-Sufra",UC38EAWMmpcED1kG7YGXHxPg,Richie Mensah,2026-02-27T01:01:30-08:00,343,341,33,9,,https://i.ytimg.com/vi/rhJ-wGssk4I/maxresdefault.jpg,https://www.youtube.com/watch?v=rhJ-wGssk4I,2026-03-18T10:11:36.776096
Xm_PHZXGe-w,They're Lying About 'Healthy' Foods & Sugar! Shocking New Research That's Harming You,"Glucose Goddess Jessie Inchauspé exposes the pregnancy diet rewriting your baby’s DNA, how sugar in pregnancy spikes insulin, and the simple protein and supplement fixes most mothers miss!
Jessie Inchauspé is a world-renowned biochemist and founder of the Glucose Goddess movement. She is the international bestselling author of books such as ‘The Glucose Goddess Method, and her latest book is ‘9 Months That Count Forever’.

She explains:
◼️How glucose spikes in the womb program a baby’s future diabetes risk
◼️The 4 specific hacks to reduce blood sugar spikes by up to 75%
◼️Why eating 28 eggs a week is essential for infant brain development
◼️The link between glucose levels and ADHD
◼️How to stop sugar cravings in just 4 weeks

00:00 Intro
03:06 Why Sugar Controls Your Mood More Than You Realize
05:52 The Truth About Modern Fruit — Is It Really “Natural”?
12:07 The Real Reason “Healthy” Foods Aren’t What They Seem
13:30 What No One Tells You About Fertility and Blood Sugar
16:54 How Pregnancy Programs Your Baby’s Genes for Life
21:44 The Critical Nutrient That Shapes Your Baby’s Brain
26:01 Breastfeeding Vs. Bottle Feeding — What Actually Matters Most?
27:59 What Happens to Your Baby If You Eat Too Much Sugar
32:06 How Inflammation in Pregnancy Sets the Stage for Disease
35:31 The Hidden Trigger Behind Gestational Diabetes
39:53 Why Muscle Is the Secret Weapon for Glucose Control
41:53 Four Proven Hacks to Stop Dangerous Glucose Spikes
43:58 Standing Desks: Helpful Habit or Metabolic Distraction?
45:22 How Safe Exercise During Pregnancy Changes Everything
47:46 What Both Parents Must Do to Protect Their Baby’s Future Health
49:40 Ads
50:47 Why Even Small Amounts of Alcohol During Pregnancy Matter
53:27 Can You Drink Alcohol While Breastfeeding — And What Happens If You Do?
53:54 Caffeine and Breastfeeding: Safe Boost or Hidden Risk?
55:31 Why Fermented Foods Could Transform Your Pregnancy Health
57:46 Keto During Pregnancy — Smart Strategy or Serious Risk?
58:57 The Only Supplements That Truly Matter During Pregnancy
01:01:36 Miscarriage: What It Teaches Us About Pregnancy and Health
01:05:34 What I Wish I Knew Before Becoming a Mother
01:07:07 How Motherhood Completely Reshapes Your Priorities
01:08:45 Can You Overcome Your Mother’s Pregnancy Health Choices?
01:10:22 What I’d Add to My Books After Everything I’ve Learned
01:10:22 The Glucose Hacks Study — What the Data Actually Shows
01:10:22 Can You Truly Cure a Sugar Addiction?
01:13:33 Why Waking Up Hungry Is a Metabolic Red Flag
01:16:56 Ads
01:18:54 Why Protein Intake During Pregnancy Is Non-Negotiable
01:21:24 GLP-1 Medications in Pregnancy — What Happens Next?
01:22:52 How Your Pregnancy Diet Shapes Your Child’s Obesity Risk
01:26:01 How Stress During Pregnancy Rewires Your Baby’s Future
01:27:13 Food Labels Lie — Here’s What You Should Check Instead
01:30:06 What My Daily Diet Really Looks Like (And Why)
01:31:48 A Powerful Message Every Expecting Couple Needs to Hear
01:34:31 If We Fixed ",UCGq-a57w-aPwyi3pW7XLiHw,The Diary Of A CEO,2026-02-26T00:00:42-08:00,5734,798626,18000,1200,,https://i.ytimg.com/vi_webp/Xm_PHZXGe-w/maxresdefault.webp,https://www.youtube.com/watch?v=Xm_PHZXGe-w,2026-03-17T23:59:17.582344
KIpJxXphBxE,AI Won’t Take Your Job. Your Mindset Will: Mushambi Mutuma || Masterminds Podcast EP48,"Download Achieve By Petra - https://app.theachieveproject.com/PSL0001000

Everyone is afraid of AI.

Afraid it will replace jobs. Afraid it will destroy industries. Afraid machines will take over.

But the real threat isn’t AI. It’s a fixed mindset.

In this episode of the Masterminds Podcast, Richie Mensah sits down with tech leader and innovation strategist Mushambi Mutuma to break down what’s really happening in the AI revolution, and what Africa must do to stay competitive.

From growing up around Apple during the Steve Jobs era, to building systems that scale globally, to redefining how startups should think about capital, this conversation is about leverage, systems, and mindset.

AI is a tool. The question is: will you use it, or ignore it?

In this episode, we explore:

Why AI won’t replace thinkers, only the unprepared
The real capital every entrepreneur needs
Why Africa must build systems, not just hustle
Lessons from Apple’s culture of innovation
How to think globally from day one
Why customers matter more than investors
The smartest way to integrate AI into your business",UC38EAWMmpcED1kG7YGXHxPg,Richie Mensah,2026-02-25T01:00:23-08:00,3497,1514,48,6,,https://i.ytimg.com/vi_webp/KIpJxXphBxE/maxresdefault.webp,https://www.youtube.com/watch?v=KIpJxXphBxE,2026-03-18T10:11:42.236102
s52O1JH2tnU,"Uber CEO: I Have To Be Honest, AI Will Replace 9.4 Million Jobs At Uber!","Uber CEO Dara Khosrowshahi reveals the future of driverless cars, how he led Uber’s financial turnaround, his family’s escape from Iran in 1978, and the truth about AI, automation, and job loss!

Dara Khosrowshahi is the CEO of Uber and successfully transformed the company from losing $3 billion a year to generating over $9 billion in free cash flow. He previously served as CEO of Expedia for over a decade, scaling the company into a global leader in online travel. 

He explains: 
◼️The ""wartime"" leadership strategy he used to save Uber from collapse
◼️Why telling the uncomfortable truth is the only way to scale a company
◼️His undercover experience as a driver and why it changed the app
◼️Why 80% of jobs face total disruption from AI automation by 2035
◼️The truth about autonomous vehicles and banning humans from driving

00:00 Intro
03:33 Why Fleeing Iran Shaped My Risk Tolerance And Resilience
10:17 The Hardest Realization About Having Kids And Their Future
16:52 Do Engineers Actually Make Better CEOs — Or Worse?
18:11 How To Spot The One Person Worth Betting Your Career On
19:17 What Separates A Good Employee From A Truly Great One
20:52 Why Rejection Is The Hidden Engine Behind Every Successful Business
26:48 How To Spot Big Transitions Before Everyone Else Does
32:52 The Jevons Paradox: Why Efficiency Can Backfire
39:48 Why Radical Transparency Makes You A Stronger CEO
46:54 Can You Really Turn A Comfortable Team Into A Hungry One?
49:44 Ads
51:11 The Career Advice Young People Need — But Rarely Hear
57:38 How To Build A Culture Of Continuous Improvement That Never Stalls
01:01:55 Why Most Teams Fail At Goals — And How To Set Ones That Actually Work
01:06:58 What Happens When Leadership Alignment Breaks Down
01:13:54 How AI Is Reshaping Our Business — And What We’re Doing Next
01:18:53 Why 90% Of Our Coders Now Rely On AI — And What That Changes
01:23:44 Will AI Replace 9.5 Million Uber Drivers — Or Create Something Bigger?
01:35:06 The Best Advice For Thriving In An AI-Dominated Future

Enjoyed the episode? Share this link and earn points for every referral - redeem them for exclusive prizes: https://doac-perks.com 

Follow Dara: 
X - https://link.thediaryofaceo.com/8IAzCZd

The Diary Of A CEO:
◼️Join DOAC circle here - https://doaccircle.com/ 
◼️Buy The Diary Of A CEO book here - https://smarturl.it/DOACbook 
◼️The 1% Diary is back - limited time only: https://bit.ly/3YFbJbt 
◼️The Diary Of A CEO Conversation Cards (Second Edition): https://g2ul0.app.link/f31dsUttKKb 
◼️Get email updates - https://bit.ly/diary-of-a-ceo-yt 
◼️Follow Steven - https://g2ul0.app.link/gnGqL4IsKKb 

Sponsors:
WHOOP: https://JOIN.WHOOP.COM/CEO for one month free
Shopify - https://shopify.com/bartlett
Wispr: Get 14 days of Wispr Flow for free at https://wisprflow.ai/STEVEN",UCGq-a57w-aPwyi3pW7XLiHw,The Diary Of A CEO,2026-02-23T00:01:03-08:00,6196,705246,12000,2900,,https://i.ytimg.com/vi_webp/s52O1JH2tnU/maxresdefault.webp,https://www.youtube.com/watch?v=s52O1JH2tnU,2026-03-17T23:59:40.752168
Ng0QvLnkGwc,You’re Quitting Too Soon || Masterminds Podcast EP47,"Download Achieve By Petra - https://app.theachieveproject.com/PSL0001000

Most people don’t fail.

They quit.

They quit in month three.
They quit after five videos.
They quit when results don’t show up fast enough.

And then they blame talent.
They blame luck.
They blame timing.

In this episode, Richie Mensah breaks down why success takes longer than you think — and why impatience is silently killing your potential.

If you’ve ever felt behind…
If you’ve ever doubted yourself…
If you’ve ever wondered why it’s not working yet…

This episode is for you.

In this episode:

Why delayed gratification predicts long-term success
The truth about overnight success
Why grit beats talent
The psychology behind discipline and dopamine
Why pain is part of the process
How to stop sabotaging your own progress",UC38EAWMmpcED1kG7YGXHxPg,Richie Mensah,2026-02-22T06:24:01-08:00,936,1420,59,6,,https://i.ytimg.com/vi_webp/Ng0QvLnkGwc/maxresdefault.webp,https://www.youtube.com/watch?v=Ng0QvLnkGwc,2026-03-18T10:11:47.116283
o0jB6yttOv0,How I Made 800K on TikTok Selling Products in Ghana,,UCsvRFzTlxQ8QrrY-m2qbSNA,Konnected Minds Podcast,2026-02-20T08:01:12-08:00,4269,33173,1000,211,,https://i.ytimg.com/vi/o0jB6yttOv0/maxresdefault.jpg,https://www.youtube.com/watch?v=o0jB6yttOv0,2026-03-18T21:43:30.988792
dhF9nvLF__Q,The Richest Man in History Was African : Mansa Musa || Untold Africa,"One of the richest individuals in recorded history was not a modern billionaire.

He was an African emperor.

In this episode of Untold Africa, a Masterminds documentary series, we explore the extraordinary true story of Mansa Musa, the 14th-century Emperor of Mali,  the man who controlled nearly half of the world’s gold.

In 1324, his pilgrimage to Mecca shocked the global economy. His generosity in Cairo caused gold prices to collapse for years. European cartographers redrew their maps. Africa was no longer a blank space, it was a center of power.

But Mansa Musa’s legacy was not just wealth.

He transformed gold into knowledge.
He built mosques.
He funded libraries.
He elevated Timbuktu into one of the greatest centers of learning in the medieval world.

This episode of Untold Africa challenges the narrative that Africa’s greatness is recent or borrowed. Long before modern empires, the Mali Empire stood as a global economic and intellectual force.

This is Untold Africa, where we explore the leaders, ideas, and moments that shaped Africa’s rise.

And remember…

You come from greatness.

References:

Levtzion, Nehemia & Hopkins, J.F.P. (2000). Corpus of Early Arabic Sources for West African History.
Ibn Khaldun, Kitab al-‘Ibar
Al-Umari accounts of Mansa Musa’s pilgrimage (14th century Cairo records)
The Catalan Atlas (1375)
Hunwick, John O. (1999). Timbuktu and the Songhay Empire.
National Geographic Historical Profiles – Mansa Musa
UNESCO Archives on Timbuktu Manuscripts",UC38EAWMmpcED1kG7YGXHxPg,Richie Mensah,2026-02-20T01:01:02-08:00,307,986,59,12,,https://i.ytimg.com/vi/dhF9nvLF__Q/maxresdefault.jpg,https://www.youtube.com/watch?v=dhF9nvLF__Q,2026-03-18T10:11:51.939205
